ISIN,MCAP,SMCAP/FFMCAP,Theme,Score,ADTV,ADTV3M,ADTV20D,Classification,Sub-Classification,Domicile,Primary Listing,Dividend Yield,MLP,Sector,Industry,Weight
US0970231058,,200330.3871,,,,,,,,United States,,,,,,2.021970869910617
US5398301094,,106432.9822,,,,,,,,United States,,,,,,2.021970869910617
US3696041033,,105986.4399,,,,,,,,United States,,,,,,2.021970869910617
US6668071029,,69554.76384,,,,,,,,United States,,,,,,2.021970869910617
US3695501086,,61165.077000000005,,,,,,,,United States,,,,,,2.021970869910617
US7551115071,,53017.3162,,,,,,,,United States,,,,,,2.021970869910617
US5024311095,,50283.74302,,,,,,,,United States,,,,,,2.021970869910617
US6200763075,,46251.37935,,,,,,,,United States,,,,,,2.021970869910617
US8936411003,,58717.202079999995,,,,,,,,United States,,,,,,2.021970869910617
US8793601050,,29017.00012,,,,,,,,United States,,,,,,2.021970869910617
US4464131063,,27812.67337,,,,,,,,United States,,,,,,2.021970869910617
US8485741099,,21280.32452,,,,,,,,United States,,,,,,2.021970869910617
US4282911084,,17675.32695,,,,,,,,United States,,,,,,1.880206748815501
US3024451011,,14221.546040000001,,,,,,,,United States,,,,,,1.5128120073048132
US4228061093,,24915.48173,,,,,,,,United States,,,,,,2.021970869910617
US05605H1005,,11011.19572,,,,,,,,United States,,,,,,1.171312110029872
US2315611010,,8443.50045,,,,,,,,United States,,,,,,0.8981744198919457
US0078001056,,7899.544359999999,,,,,,,,United States,,,,,,0.8403112802526931
US05464C1018,,6816.84996,,,,,,,,United States,,,,,,0.7251400405045793
US6153942023,,6693.807235,,,,,,,,United States,,,,,,0.7120514134827377
US2296691064,,6369.413820000001,,,,,,,,United States,,,,,,0.6775441769331866
US50077B2079,,5886.067013,,,,,,,,United States,,,,,,0.626128328665677
US2963151046,,7633.06102,,,,,,,,United States,,,,,,0.8119642077638928
US4835481031,,5346.65379,,,,,,,,United States,,,,,,0.5687484349214813
US0003611052,,5154.0926,,,,,,,,United States,,,,,,0.5482648053952991
US5645631046,,4757.382716,,,,,,,,United States,,,,,,0.506064929640321
US0080731088,,6418.530288,,,,,,,,United States,,,,,,0.6827689241117151
US8968181011,,7158.311226000001,,,,,,,,United States,,,,,,0.7614628637603202
US0464331083,,3921.9986,,,,,,,,United States,,,,,,0.417201235226087
US2641471097,,3517.96935,,,,,,,,United States,,,,,,0.3742227644618524
NL0000235190,,3672.799852,,,,,,,,,,,,,,4.752292832130743
FR0000073272,,11806.00151,,,,,,,,,,,,,,15.275968910079813
GB0002634946,,2619.41677,,,,,,,,,,,,,,3.3893040846359908
GB00B63H8491,,2529.373826,,,,,,,,,,,,,,3.272796119432787
DE000A0D9PT0,,2130.0809600000002,,,,,,,,,,,,,,2.7561448720255974
FR0000121329,,2044.64335,,,,,,,,,,,,,,2.6455958200873915
CA1247651088,,1979.8930719999998,,,,,,,,,,,,,,2.56181442866463
GB0005758098,,1880.2983010000003,,,,,,,,,,,,,,2.432947205997087
GB00B07KD360,,1909.6035,,,,,,,,,,,,,,2.4708656586119297
IT0003856405,,1570.74192,,,,,,,,,,,,,,2.0324073917282655
IL0010811243,,1437.747,,,,,,,,,,,,,,1.860323196973784
SE0000112385,,2133.675006,,,,,,,,,,,,,,2.760795264024183
FR0000121725,,1822.40396,,,,,,,,,,,,,,2.3580368180527476
CA0977512007,,3137.4092769999997,,,,,,,,,,,,,,4.0595426430407064
GB00B0WMWD03,,1218.05986,,,,,,,,,,,,,,1.5760665908957825
GB0009123323,,1063.25316,,,,,,,,,,,,,,1.375759794876065
NO0003043309,,1034.777641,,,,,,,,,,,,,,1.338914878112846
CNE1000001Y8,,685.52288,,,,,,,,,,,,,,0.887008712743115
GB0007958233,,1217.866671,,,,,,,,,,,,,,1.5758166206450364
JP3705600009,,477.30948,,,,,,,,,,,,,,0.6175981572414996
